Feature ID,Sample name,AA amplicon number,Classification,Oncogenes,AA cycles file,AA graph file,All genes,Captured interval length,Complexity score,Feature maximum copy number,Feature median copy number,Filter flag,Location,Reference version,Sample type,Tissue of origin
DO220912-SP124460_amplicon2_Linear_1,DO220912-SP124460,2,Linear,PDE4DIP,samples/DO220912-SP124460/DO220912-SP124460_AA_results/DO220912-SP124460_amplicon2_cycles.txt,samples/DO220912-SP124460/DO220912-SP124460_AA_results/DO220912-SP124460_amplicon2_graph.txt,NBPF9; PDE4DIP,215859.0,1.209797164516273,10.787257455256617,8.633561547732276,None,1:144822900-144894161; 1:144895202-144896297; 1:144901046-144901180; 1:144906809-145050178,GRCh37,NA,NA
DO45133-SP98985_NA,DO45133-SP98985,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO4719-SP9979_NA,DO4719-SP9979,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO220852-SP124307_NA,DO220852-SP124307,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO51139-SP112965_NA,DO51139-SP112965,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO46980-SP103221_NA,DO46980-SP103221,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO46957-SP103140_NA,DO46957-SP103140,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO45145-SP99011_NA,DO45145-SP99011,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO8730-SP18946_NA,DO8730-SP18946,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO38911-SP85511_NA,DO38911-SP85511,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO23073-SP49651_NA,DO23073-SP49651,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO11292-SP24391_amplicon1_ecDNA_1,DO11292-SP24391,1,ecDNA,CHIC2; FIP1L1; KDR; KIT; PDGFRA,samples/DO11292-SP24391/DO11292-SP24391_AA_results/DO11292-SP24391_amplicon1_cycles.txt,samples/DO11292-SP24391/DO11292-SP24391_AA_results/DO11292-SP24391_amplicon1_graph.txt,CHIC2; FIP1L1; GSX2; KDR; KIAA0114; KIT; LNX1; PDGFRA; RASL11B; RPL21P44; SCFD2; SNORA26; USP46,2726540.0,0.6680627505451351,5.595131738273487,5.439398478694625,LowCN,4:53321696-56048236,GRCh37,NA,NA
DO11292-SP24391_amplicon2_ecDNA_1,DO11292-SP24391,2,ecDNA,EGFR,samples/DO11292-SP24391/DO11292-SP24391_AA_results/DO11292-SP24391_amplicon2_cycles.txt,samples/DO11292-SP24391/DO11292-SP24391_AA_results/DO11292-SP24391_amplicon2_graph.txt,EGFR; LANCL2; SEC61G; VSTM2A,980893.0,0.8234058310183007,14.567477817871591,10.910463404355587,None,7:54493068-55286758; 7:55289063-55476266,GRCh37,NA,NA
DO221539-SP125703_amplicon1_Complex-non-cyclic_1,DO221539-SP125703,1,Complex-non-cyclic,,samples/DO221539-SP125703/DO221539-SP125703_AA_results/DO221539-SP125703_amplicon1_cycles.txt,samples/DO221539-SP125703/DO221539-SP125703_AA_results/DO221539-SP125703_amplicon1_graph.txt,EMB; PARP8,700057.0,1.0851958081984687,6.201805041827311,5.338776813386399,None,5:49561251-50234383; 5:50239464-50266389,GRCh37,NA,NA
DO221539-SP125703_amplicon2_ecDNA_1,DO221539-SP125703,2,ecDNA,,samples/DO221539-SP125703/DO221539-SP125703_AA_results/DO221539-SP125703_amplicon2_cycles.txt,samples/DO221539-SP125703/DO221539-SP125703_AA_results/DO221539-SP125703_amplicon2_graph.txt,CABYR; TTC39C,92672.0,0.5953447242826043,10.505611313571366,10.505611313571366,None,18:21627556-21720228,GRCh37,NA,NA
DO221539-SP125703_amplicon3_Linear_1,DO221539-SP125703,3,Linear,,samples/DO221539-SP125703/DO221539-SP125703_AA_results/DO221539-SP125703_amplicon3_cycles.txt,samples/DO221539-SP125703/DO221539-SP125703_AA_results/DO221539-SP125703_amplicon3_graph.txt,HNRNPM; MARCH2,39687.0,0.4267282379942937,5.225500452816,5.225500452816,None,19:8503801-8543488,GRCh37,NA,NA
DO221539-SP125703_amplicon4_Linear_1,DO221539-SP125703,4,Linear,DNM2,samples/DO221539-SP125703/DO221539-SP125703_AA_results/DO221539-SP125703_amplicon4_cycles.txt,samples/DO221539-SP125703/DO221539-SP125703_AA_results/DO221539-SP125703_amplicon4_graph.txt,ANGPTL6; AP1M2; ATG4D; C19orf66; C3P1; CDC37; CDKN2D; COL5A3; DNM2; DNMT1; EIF3G; FBXL12; FDX1L; ICAM1; ICAM3; ICAM4; ICAM5; ILF3; KEAP1; KRI1; MRPL4; OLFM2; OR1M1; OR7D2; OR7D4; OR7E24; OR7G1; OR7G2; OR7G3; P2RY11; PDE4A; PIN1; PPAN; PPAN-P2RY11; QTRT1; RAVER1; RDH8; S1PR2; S1PR5; SLC44A2; SNORD105; SNORD105B; TMED1; TYK2; UBL5; ZGLP1; ZNF121; ZNF177; ZNF266; ZNF317; ZNF426; ZNF559; ZNF560; ZNF561; ZNF562; ZNF699; ZNF846,1752839.0,0.6930643965943903,4.702077898317632,4.702077898317632,LowCN,19:9191426-9317197; 19:9317724-10944792,GRCh37,NA,NA
DO37409-SP82399_NA,DO37409-SP82399,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO52583-SP116434_NA,DO52583-SP116434,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO220510-SP123988_NA,DO220510-SP123988,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO52653-SP116616_NA,DO52653-SP116616,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO46961-SP103156_NA,DO46961-SP103156,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO51959-SP114949_NA,DO51959-SP114949,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO48703-SP107050_NA,DO48703-SP107050,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO27764-SP59272_NA,DO27764-SP59272,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO27795-SP59336_NA,DO27795-SP59336,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO52504-SP116227_NA,DO52504-SP116227,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO221540-SP125807_amplicon1_Complex-non-cyclic_1,DO221540-SP125807,1,Complex-non-cyclic,ACTN4,samples/DO221540-SP125807/DO221540-SP125807_AA_results/DO221540-SP125807_amplicon1_cycles.txt,samples/DO221540-SP125807/DO221540-SP125807_AA_results/DO221540-SP125807_amplicon1_graph.txt,ACTN4; C19orf33; CAPN12; CATSPERG; DLL3; ECH1; EID2; EID2B; EIF3K; FAM98C; FBXO17; FBXO27; GGN; GMFG; HNRNPL; IL28A; IL28B; IL29; KCNK6; LGALS13; LGALS4; LGALS7; LGALS7B; LRFN1; MAP4K1; MED29; MRPS12; NCCRP1; NFKBIB; PAF1; PAK4; PAPL; PLEKHG2; PSMD8; RASGRP4; RINL; RPS16; RYR1; SAMD4B; SARS2; SELV; SIRT2; SPINT2; SPRED3; SUPT5H; SYCN; TIMM50; YIF1B; ZFP36,1353417.0,0.9201981321720782,10.56877317197501,9.398048983377334,None,19:38778382-40131799,GRCh37,NA,NA
DO221540-SP125807_amplicon3_Linear_1,DO221540-SP125807,3,Linear,,samples/DO221540-SP125807/DO221540-SP125807_AA_results/DO221540-SP125807_amplicon3_cycles.txt,samples/DO221540-SP125807/DO221540-SP125807_AA_results/DO221540-SP125807_amplicon3_graph.txt,NCRNA00261,105202.0,0.2765153054826994,5.846614483581683,5.001836299123477,None,20:22494145-22560711; 20:22745437-22784073,GRCh37,NA,NA
DO45155-SP99033_NA,DO45155-SP99033,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO50783-SP112147_NA,DO50783-SP112147,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO48889-SP107357_NA,DO48889-SP107357,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO52687-SP116701_NA,DO52687-SP116701,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO50825-SP112234_NA,DO50825-SP112234,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO51046-SP112779_NA,DO51046-SP112779,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO51506-SP116968_NA,DO51506-SP116968,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO22836-SP49114_NA,DO22836-SP49114,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO220351-SP123876_NA,DO220351-SP123876,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO52655-SP116620_NA,DO52655-SP116620,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO221541-SP125713_amplicon1_Linear_1,DO221541-SP125713,1,Linear,,samples/DO221541-SP125713/DO221541-SP125713_AA_results/DO221541-SP125713_amplicon1_cycles.txt,samples/DO221541-SP125713/DO221541-SP125713_AA_results/DO221541-SP125713_amplicon1_graph.txt,ZNF619; ZNF620; ZNF621,326742.0,0.6716552334159178,4.5807271520406445,4.5807271520406445,LowCN,3:40513998-40840740,GRCh37,NA,NA
DO221541-SP125713_amplicon2_Linear_1,DO221541-SP125713,2,Linear,,samples/DO221541-SP125713/DO221541-SP125713_AA_results/DO221541-SP125713_amplicon2_cycles.txt,samples/DO221541-SP125713/DO221541-SP125713_AA_results/DO221541-SP125713_amplicon2_graph.txt,,68126.0,1.2597178275733583,4.617557404864903,4.617557404864903,LowCN,17:33143740-33211190; 17:34438317-34438993,GRCh37,NA,NA
DO221541-SP125713_amplicon3_Linear_1,DO221541-SP125713,3,Linear,,samples/DO221541-SP125713/DO221541-SP125713_AA_results/DO221541-SP125713_amplicon3_cycles.txt,samples/DO221541-SP125713/DO221541-SP125713_AA_results/DO221541-SP125713_amplicon3_graph.txt,EFCAB5; SSH2,239436.0,0.0,5.417302189938764,5.417302189938764,None,17:28111218-28350654,GRCh37,NA,NA
DO221541-SP125713_amplicon4_Linear_1,DO221541-SP125713,4,Linear,,samples/DO221541-SP125713/DO221541-SP125713_AA_results/DO221541-SP125713_amplicon4_cycles.txt,samples/DO221541-SP125713/DO221541-SP125713_AA_results/DO221541-SP125713_amplicon4_graph.txt,GALNT1,136967.0,0.6746099139106643,5.129930770517697,5.129930770517697,None,18:33257826-33394793,GRCh37,NA,NA
DO52128-SP135324_NA,DO52128-SP135324,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO9708-SP21017_NA,DO9708-SP21017,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO45009-SP98359_NA,DO45009-SP98359,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO36030-SP79333_NA,DO36030-SP79333,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO45171-SP99065_NA,DO45171-SP99065,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO51064-SP112815_NA,DO51064-SP112815,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO220853-SP124305_NA,DO220853-SP124305,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO47153-SP103679_NA,DO47153-SP103679,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO46755-SP102523_NA,DO46755-SP102523,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO50859-SP112310_NA,DO50859-SP112310,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO221545-SP125778_amplicon1_Complex-non-cyclic_1,DO221545-SP125778,1,Complex-non-cyclic,ECT2,samples/DO221545-SP125778/DO221545-SP125778_AA_results/DO221545-SP125778_amplicon1_cycles.txt,samples/DO221545-SP125778/DO221545-SP125778_AA_results/DO221545-SP125778_amplicon1_graph.txt,ECT2; NCEH1; NLGN1; SPATA16; TNFSF10,942254.0,0.6928888169200828,9.002171273922452,5.06939727276547,None,3:172170633-172173715; 3:172190474-172983804; 3:173145048-173290890,GRCh37,NA,NA
DO221545-SP125778_amplicon2_Linear_1,DO221545-SP125778,2,Linear,MUC4,samples/DO221545-SP125778/DO221545-SP125778_AA_results/DO221545-SP125778_amplicon2_cycles.txt,samples/DO221545-SP125778/DO221545-SP125778_AA_results/DO221545-SP125778_amplicon2_graph.txt,MUC20; MUC4; SDHAP1; SDHAP2,205800.0,1.3000257906139883,7.403715047738179,7.403715047738179,None,3:195343310-195489000; 3:195667623-195727733,GRCh37,NA,NA
DO220354-SP123882_NA,DO220354-SP123882,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO45094-SP98902_NA,DO45094-SP98902,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO35559-SP78680_NA,DO35559-SP78680,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO46859-SP102839_NA,DO46859-SP102839,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO22293-SP48008_NA,DO22293-SP48008,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO217953-SP117127_NA,DO217953-SP117127,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO27763-SP59270_NA,DO27763-SP59270,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO46771-SP102573_NA,DO46771-SP102573,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO46333-SP101532_NA,DO46333-SP101532,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO34961-SP77443_NA,DO34961-SP77443,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO221546-SP125784_amplicon1_Linear_1,DO221546-SP125784,1,Linear,EPCAM; FBXO11; MSH2; MSH6; PRKCE,samples/DO221546-SP125784/DO221546-SP125784_AA_results/DO221546-SP125784_amplicon1_cycles.txt,samples/DO221546-SP125784/DO221546-SP125784_AA_results/DO221546-SP125784_amplicon1_graph.txt,ATP6V1E2; C2orf61; CALM2; CRIPT; EPAS1; EPCAM; FBXO11; FOXN2; GTF2A1L; KCNK12; KLRAQ1; LHCGR; MCFD2; MSH2; MSH6; PIGF; PRKCE; RHOQ; SOCS5; STON1; STON1-GTF2A1L; TTC7A,3306105.0,0.6646763432849525,6.726829740242002,5.296733028769004,None,2:45845328-47042516; 2:47043333-48781852; 2:48784867-49155265,GRCh37,NA,NA
DO221546-SP125784_amplicon2_ecDNA_1,DO221546-SP125784,2,ecDNA,,samples/DO221546-SP125784/DO221546-SP125784_AA_results/DO221546-SP125784_amplicon2_cycles.txt,samples/DO221546-SP125784/DO221546-SP125784_AA_results/DO221546-SP125784_amplicon2_graph.txt,EFNA5; FBXL17; FER; PJA2; SEMA6A,3232370.0,2.800460434423735,89.14402214082888,14.223084897241973,None,5:106163181-106324751; 5:106326443-108674527; 5:115758827-116481543,GRCh37,NA,NA
DO221546-SP125784_amplicon3_Linear_1,DO221546-SP125784,3,Linear,,samples/DO221546-SP125784/DO221546-SP125784_AA_results/DO221546-SP125784_amplicon3_cycles.txt,samples/DO221546-SP125784/DO221546-SP125784_AA_results/DO221546-SP125784_amplicon3_graph.txt,C18orf16; CHST9,148843.0,0.8485216201287892,5.506093888021473,5.14135867668574,None,18:24445025-24593868,GRCh37,NA,NA
DO220889-SP124394_NA,DO220889-SP124394,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO10806-SP23431_NA,DO10806-SP23431,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO35741-SP78939_NA,DO35741-SP78939,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO39020-SP85733_NA,DO39020-SP85733,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO45159-SP99041_NA,DO45159-SP99041,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO1006-SP2149_NA,DO1006-SP2149,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO220122-SP122392_NA,DO220122-SP122392,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO42825-SP93540_NA,DO42825-SP93540,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO51065-SP112817_NA,DO51065-SP112817,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO35551-SP78672_NA,DO35551-SP78672,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO222285-SP135240_amplicon1_Linear_1,DO222285-SP135240,1,Linear,,samples/DO222285-SP135240/DO222285-SP135240_AA_results/DO222285-SP135240_amplicon1_cycles.txt,samples/DO222285-SP135240/DO222285-SP135240_AA_results/DO222285-SP135240_amplicon1_graph.txt,PDE4D,308480.0,0.6548982719073873,4.98261169547467,4.98261169547467,LowCN,5:52479454-52703894; 5:58778909-58862949,GRCh37,NA,NA
DO217865-SP117032_NA,DO217865-SP117032,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO35880-SP79184_NA,DO35880-SP79184,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO48966-SP107548_NA,DO48966-SP107548,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO45173-SP99069_NA,DO45173-SP99069,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO37430-SP82441_NA,DO37430-SP82441,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO39610-SP86929_NA,DO39610-SP86929,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO51540-SP117722_NA,DO51540-SP117722,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO48929-SP107448_NA,DO48929-SP107448,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO48692-SP107030_NA,DO48692-SP107030,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO49484-SP117001_NA,DO49484-SP117001,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO2222-SP4820_amplicon1_Linear_1,DO2222-SP4820,1,Linear,ERCC5; ZIC2,samples/DO2222-SP4820/DO2222-SP4820_AA_results/DO2222-SP4820_amplicon1_cycles.txt,samples/DO2222-SP4820/DO2222-SP4820_AA_results/DO2222-SP4820_amplicon1_graph.txt,A2LD1; BIVM; C13orf27; C13orf39; CLYBL; DAOA; DOCK9; ERCC5; FARP1; FGF14; FKSG29; GPR18; GPR183; HS6ST3; IPO5; ITGBL1; KDELC1; MBNL2; NALCN; OXGR1; PCCA; RAP2A; RNF113B; SLC10A2; SLC15A1; STK24; TM9SF2; TMTC4; TPP2; UBAC2; ZIC2; ZIC5,9909269.0,0.6104874620663165,4.668352476385678,4.668352476385676,LowCN,13:97183060-106449323; 13:106449921-107092927,GRCh37,NA,NA
DO2222-SP4820_amplicon2_Linear_1,DO2222-SP4820,2,Linear,IRS2,samples/DO2222-SP4820/DO2222-SP4820_AA_results/DO2222-SP4820_amplicon2_cycles.txt,samples/DO2222-SP4820/DO2222-SP4820_AA_results/DO2222-SP4820_amplicon2_graph.txt,ANKRD10; C13orf29; CARKD; CARS2; COL4A1; COL4A2; ING1; IRS2; MYO16; RAB20; SOX1,2566809.0,1.5755116518623737,7.8322210265849455,4.511217653327328,None,13:109449165-111607160; 13:112273966-112341300; 13:112509600-112848197; 13:112850740-112851520; 13:113585066-113587169,GRCh37,NA,NA
DO51185-SP118044_NA,DO51185-SP118044,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO35576-SP78721_NA,DO35576-SP78721,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO48901-SP107375_NA,DO48901-SP107375,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO11148-SP24135_NA,DO11148-SP24135,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO35584-SP78729_NA,DO35584-SP78729,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO51084-SP112855_NA,DO51084-SP112855,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO46885-SP102921_NA,DO46885-SP102921,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO220336-SP123846_NA,DO220336-SP123846,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO49001-SP107624_NA,DO49001-SP107624,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO38946-SP85582_NA,DO38946-SP85582,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO222306-SP127634_amplicon1_ecDNA_1,DO222306-SP127634,1,ecDNA,,samples/DO222306-SP127634/DO222306-SP127634_AA_results/DO222306-SP127634_amplicon1_cycles.txt,samples/DO222306-SP127634/DO222306-SP127634_AA_results/DO222306-SP127634_amplicon1_graph.txt,,268893.0,0.6863704488553265,9.645347812509833,8.489890770020223,None,3:187577019-187845912,GRCh37,NA,NA
DO46386-SP101662_NA,DO46386-SP101662,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO48949-SP107468_NA,DO48949-SP107468,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO27785-SP59316_NA,DO27785-SP59316,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO51503-SP125738_NA,DO51503-SP125738,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO32972-SP70082_NA,DO32972-SP70082,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO220339-SP123852_NA,DO220339-SP123852,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO51499-SP125733_NA,DO51499-SP125733,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO52131-SP135334_NA,DO52131-SP135334,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO218174-SP117370_NA,DO218174-SP117370,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO48689-SP107025_NA,DO48689-SP107025,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO222308-SP127638_amplicon1_BFB_1,DO222308-SP127638,1,BFB,BCL11A; REL; XPO1,samples/DO222308-SP127638/DO222308-SP127638_AA_results/DO222308-SP127638_amplicon1_cycles.txt,samples/DO222308-SP127638/DO222308-SP127638_AA_results/DO222308-SP127638_amplicon1_graph.txt,AHSA2; B3GNT2; BCL11A; C2orf74; CCT4; COMMD1; FAM161A; FLJ16341; KIAA1841; PAPOLG; PEX13; PUS10; REL; SNORA70B; TMEM17; USP34; XPO1,2154148.0,1.376940200882495,64.68076414064305,13.321946516531986,None,2:60704108-61700753; 2:61700766-62616664; 2:62617927-62859532,GRCh37,NA,NA
DO222308-SP127638_amplicon2_Linear_1,DO222308-SP127638,2,Linear,,samples/DO222308-SP127638/DO222308-SP127638_AA_results/DO222308-SP127638_amplicon2_cycles.txt,samples/DO222308-SP127638/DO222308-SP127638_AA_results/DO222308-SP127638_amplicon2_graph.txt,DIP2B; FAM186A; LARP4; LIMA1,435023.0,1.013015149006348,5.421353841182639,5.407047595141802,None,12:50566760-50973716; 12:50975533-51003600,GRCh37,NA,NA
DO218419-SP117629_NA,DO218419-SP117629,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO36027-SP79330_NA,DO36027-SP79330,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO3110-SP6673_NA,DO3110-SP6673,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO49204-SP108123_NA,DO49204-SP108123,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO16113-SP34191_NA,DO16113-SP34191,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO2096-SP4557_NA,DO2096-SP4557,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO10813-SP23447_NA,DO10813-SP23447,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO48971-SP107554_NA,DO48971-SP107554,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO48918-SP107436_NA,DO48918-SP107436,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
DO49080-SP107786_NA,DO49080-SP107786,NA,NA,,Not Provided,Not Provided,,NA,NA,NA,NA,NA,,GRCh37,NA,NA
